Genome	B109_23_EFNP_N1 Relative Abundance (%)	B111F_22_EFNP_N1 Relative Abundance (%)	B11_23_RUNR Relative Abundance (%)	B120_23_EFNP_TC Relative Abundance (%)	B163F_22_EFNP_N1 Relative Abundance (%)	B184F_22_EFNP_BB Relative Abundance (%)	B18F_22_EFNP_N1 Relative Abundance (%)	B19_1_23_RUNR Relative Abundance (%)	B19_2_23_RUNR Relative Abundance (%)	B201_23_EFNP_BB Relative Abundance (%)	B2_1_23_RUNR Relative Abundance (%)	B218_23_EFNP_N96 Relative Abundance (%)	B220_23_EFNP_FF Relative Abundance (%)	B246F_22_EFNP_N1 Relative Abundance (%)	B250F_22_EFNP_CV Relative Abundance (%)	B29F_22_EFNP_BB Relative Abundance (%)	B31_23_EFNP_N31 Relative Abundance (%)	B328_23_EFNP_CC Relative Abundance (%)	B33_23_RUNR Relative Abundance (%)	B357_23_EFNP_TE Relative Abundance (%)	B361_23_EFNP_N88 Relative Abundance (%)	B362F_22_EFNP_WH Relative Abundance (%)	B363_23_EFNP_WH Relative Abundance (%)	B369F_22_EFNP_CV Relative Abundance (%)	B382_23_EFNP_CC Relative Abundance (%)	B39_23_RUNR Relative Abundance (%)	B407_23_EFNP_DW Relative Abundance (%)	B441_23_EFNP_RE Relative Abundance (%)	B458_23_EFNP_N1 Relative Abundance (%)	B461F_22_EFNP_BB Relative Abundance (%)	B462_23_EFNP_CV Relative Abundance (%)	B466F_22_EFNP_N1 Relative Abundance (%)	B478_23_EFNP_NB Relative Abundance (%)	B523F_22_EFNP_DW Relative Abundance (%)	B534F_22_EFNP_CC Relative Abundance (%)	B6_23_RUNR Relative Abundance (%)	B63_23_RUNR Relative Abundance (%)	B83F_22_EFNP_WH Relative Abundance (%)	EHI01172 Relative Abundance (%)	EHI01174 Relative Abundance (%)	EHI01175 Relative Abundance (%)	EHI01176 Relative Abundance (%)	EHI01177 Relative Abundance (%)	EHI01178 Relative Abundance (%)	EHI01179 Relative Abundance (%)	EHI01180 Relative Abundance (%)	EHI02781 Relative Abundance (%)	EHI02786 Relative Abundance (%)	EHI02790 Relative Abundance (%)	EHI02800 Relative Abundance (%)	EHI02805 Relative Abundance (%)	EHI02809 Relative Abundance (%)	EHI02814 Relative Abundance (%)	EHI02816 Relative Abundance (%)	FS1_1_23_RUNR Relative Abundance (%)	FS11F_22_EFNP_N1 Relative Abundance (%)	No_69_road_23_EFNP_N69 Relative Abundance (%)
EHA04815_bin.29	0.002314806	0.00083152275	0.0006836008	0.0007875717	0.002008971	0.0012852801	0.0024164296	0.001225497	0.00015022542	0.0013485384	0.00041546064	0.002164727	0.001382356	0.0011883372	0.0009425179	0.0015885314	0.0031384297	0.0021793752	0.0011319399	0.0015872074	0.0014740827	0.0017146106	0.0024351138	0.0008309104	0.00084382895	0.001504693	0.0011307875	0.0023176135	0.0019848337	0.00190303	0.0009904723	0.0024771425	0.0001875151	0.0014513559	0.0018453946	0.0011256946	0.0010442481	0.0024083194	0.001788579	0.0020374933	0.001696987	0.0019086228	0.002617322	0.0014845487	0.004423823	0.002633662	0.03589773	0.04343264	0.060975157	0.040327564	0.05570638	0.028305078	0.05300442	0.038254734	0.00036200052	0.0013641283	0.0017322836
EHA04815_bin.31	0.0019983305	0.0020910925	0.0009200953	0.005297951	0.0018086726	0.0025417968	0.0017268306	0.0017129013	0.0005222657	0.0018290983	0.0005394426	0.0022797252	0.003299945	0.0028412836	0.0043442347	0.0023489972	0.0023806705	0.0026300407	0.0022960238	0.0015725683	0.0017621707	0.0028821721	0.0019131271	0.0028752312	0.0069269557	0.0022419281	0.0022341425	0.002423874	0.0017119984	0.0029652682	0.0031602308	0.0014621175	0.0002919369	0.003545432	0.0022984464	0.0076819863	0.0021153816	0.0017249824	0.0017625327	0.0031700216	0.00288543	0.0039681927	0.0012737763	0.0056101815	0.0030739603	0.0045908056	0.034640677	0.060166873	0.022666093	0.04553783	0.08671177	0.052954014	0.04153642	0.050363567	0.0014103077	0.0023161734	0.0032588188
EHA04815_bin.32	0.0022178504	0.0023928229	0.001321358	0.004683984	0.0017323385	0.0031460698	0.0016170872	0.001889499	0.0023376436	0.0028888227	0.00053122174	0.0026395428	0.0033245003	0.00399211	0.004950209	0.0024278904	0.0019165418	0.0033808819	0.017417856	0.0023445522	0.0041537336	0.0032358908	0.0027123322	0.0017437716	0.008131003	0.0017836937	0.0050276294	0.0022404182	0.0035276187	0.003457802	0.0029314705	0.0012858214	0.00033977028	0.0031350541	0.0028615582	0.009554852	0.0022810276	0.0016889004	0.0014261607	0.0038456721	0.002466437	0.0034885334	0.0008925195	0.0044268877	0.0044148024	0.0038367948	0.111837484	0.13259257	0.13249408	0.096742064	0.086873986	0.12170555	0.1150164	0.10524922	0.002145475	0.0034964608	0.0025018537
EHA04815_bin.34	0.00025097097	0.00012245966	0.00026395946	0.00007531872	0.0002611082	0.0001854347	0.00034291254	0.0002567068	0.000017775496	0.0007906294	0.00007808108	0.0004679492	0.00013976549	0.00030669192	0.00033507321	0.00033002003	0.00026197158	0.00013285897	0.00031531404	0.0003173467	0.00058343203	0.00031649985	0.00055026007	0.0001302798	0.00020314674	0.00030901277	0.00043077697	0.00045338747	0.00030324605	0.0001830638	0.00029166706	0.000074522744	0.000096222764	0.0008148511	0.00025378828	0.00052279414	0.00049107644	0.000473382	0.00018593372	0.0005690507	0.00065736385	0.00028472242	0.00042821784	0.00019229301	0.00020993111	0.000655504	0.047416523	0.058127772	0.05241744	0.052379232	0.043586064	0.052060246	0.04748873	0.073603995	0.00013880036	0.00025933862	0.00022632172
EHA04815_bin.35	0.0031202084	0.00025181423	0.0016447813	0.00045279023	0.0026041528	0.0008609875	0.0011904244	0.0016125065	0.000047616828	0.0007475812	0.00017457888	0.0005112843	0.0012250536	0.0025859377	0.0020315559	0.0019757098	0.00041283973	0.0009273012	0.0017671426	0.00049839093	0.0020960353	0.0027104123	0.0020164172	0.0006932877	0.00083324354	0.0029405376	0.00032391355	0.0015404671	0.00086419866	0.0012936346	0.0012367325	0.0022547557	0.00013025044	0.001669452	0.0011041859	0.0014085269	0.0026580133	0.004035744	0.0136255445	0.0011084388	0.000860413	0.0019126848	0.0014896907	0.002550687	0.005294716	0.0010945577	0.14002906	0.13754128	0.1258207	0.15118578	0.14854065	0.1430182	0.1295268	0.16732115	0.00038687603	0.00038509213	0.00084682053
EHA04815_bin.36	0.000026484584	0.009588665	0.00007048571	0.000025054154	0.0018001706	0.0040454785	0.0016384716	0.00006755998	0	0.000095751275	0.000013162726	0.000061013634	0.000095625895	0.0024032996	0.000094819996	0.0062444224	0.00025707856	0.00007609166	0.0001500388	0.00010048716	0.00021140974	0.0020738817	0.00022913283	0.00012924311	0.00006343512	0.000048933394	0.000039427505	0.00004001928	0.000094838695	0.000121412486	0.000059211736	0.00012942209	0	0.00010990944	0.000045337474	0.000143528	0.000026484018	0.022710651	0.12342747	0.036725923	0.011499859	0.018764367	0.018209549	0.029726325	0.062553875	0.045501467	0.121437155	0.12195253	0.14648196	0.11999719	0.12559311	0.09750543	0.14388002	0.12489162	0.000045539353	0.00095730415	0.00017216646
EHA04815_bin.37	0.00015298884	0.00012964908	0.00024249213	0.00022291213	0.00058196706	0.00046250533	0.0006251026	0.00074326794	0.00011044931	0.00023981299	0.0007090719	0.00021150647	0.001899834	0.0002205183	0.00065857824	0.000445469	0.0022925367	0.00078693265	0.0009537937	0.00039995016	0.00045299975	0.0003196503	0.0007418627	0.0034371526	0.0012664068	0.002623249	0.00024218127	0.00032834194	0.00025899493	0.0005293277	0.0005257676	0.00015201404	0.000023136194	0.00009703255	0.00020897543	0.0001207224	0.00053871446	0.00055066106	0.0009912925	0.00028490662	0.00011532615	0.00018724077	0.00016461569	0.00130952	0.0004679718	0.0023806924	0.12778991	0.07360465	0.09599472	0.1352715	0.119729154	0.15838313	0.11264012	0.045130946	0.000090305526	0.0004573603	0.000119908385
EHA04815_bin.39	0.0014245956	0.0030828756	0.00047512935	0.00056479574	0.00071105565	0.0010543276	0.0011909779	0.0007619229	0.00012948277	0.0010045768	0.00022178247	0.0009619654	0.0009599818	0.0010455366	0.00095840433	0.0012414758	0.0005792411	0.00059724256	0.00047070463	0.00032561625	0.0004956212	0.0018229962	0.0005747396	0.0009650165	0.0005410022	0.0009283498	0.0004903302	0.00038049536	0.0007458659	0.0010141103	0.0014609706	0.0003724871	0.00012839683	0.0045839115	0.0005035265	0.0015749014	0.0009525495	0.003727096	0.0013998768	0.003915474	0.016922805	0.003848951	0.0045518354	0.0011920078	0.002132272	0.0025251159	0.05158177	0.04565267	0.02946954	0.047239296	0.08899782	0.038468096	0.04874936	0.043511413	0.00024172956	0.0008765158	0.00065653416
EHA04815_bin.3	0.000051148854	0.00012464434	0.000070111615	0.0001243665	0.00018803625	0.00008802434	0.00024339468	0.00007366994	0.00000802878	0.0001357816	0.000029976312	0.00009125009	0.000111829344	0.00021496206	0.00007474346	0.00010514858	0.000045977737	0.000016164015	0.000032042037	0.00001963714	0.000041153507	0.00024909442	0.000045964258	0.00010411075	0.00010610842	0.00014454118	0.0000674243	0.00004779145	0.0001565181	0.0002009422	0.00038662195	0.000018773431	0.000038618964	0.00035051725	0.000053951146	0.00028143552	0.00006917363	0.00019967543	0.00009195263	0.00008034525	0.00008237568	0.00033667363	0.00013099516	0.00013967244	0.000023810948	0.00005852421	0.057578888	0.05404879	0.045812678	0.06162156	0.07811251	0.07404766	0.06425313	0.045941528	0.000025356923	0.00007924293	0.00010079189
EHA04815_bin.40	0.000018073652	0.000047893307	0.000008033295	0.0000051422335	0.00001457679	0	0.000016577136	0.00001278395	0	0.000017508066	0.000004591551	0.000030292395	0.0000087772305	0.000014901269	0.0000042213765	0.000011605398	0	0	0.00004615549	0	0.000025518399	0.00003711383	0	0.000009998393	0	0.000013707376	0.000007761146	0.00002431086	0.000015606842	0.000015157666	0.000027933444	0.00001025595	0	0.00003123522	0.000013340271	0.000018091063	0.000063121806	0.00004818996	0.00004556548	0.00023952001	0.00003416193	0.000063114996	0.0001772412	0.00046439044	0.000019735027	0.00013643967	0.0388592	0.045168698	0.032316078	0.036164362	0.04600733	0.046357922	0.02917847	0.049779598	0.0000029661803	0.000009805296	0.0000073503957
EHA04815_bin.41	0.000008100385	0.000020383011	0.000017232998	0.000041740564	0.0000015929292	0.000009318419	0.000032976055	0.000063638465	0	0.00003228735	0.000007742195	0.0000013865916	0	0.0000067288997	0.0000017925752	0.000014534353	0.00001344112	0.000050814677	0.00004128167	0	0.00004989993	0.00028541987	0.00005646823	0.0000045782604	0.00012217088	0.000062426385	0.000028128032	0.000014221535	0.000058185306	0.000080786944	0.00006241372	0	0	0.0000015380083	0.000029384119	0.00016767954	0.000027685908	0.000034335993	0.0000029716073	0	0.000003831083	0.0000058072474	0	0	0.0000039469164	0.000008524278	0.03918548	0.042966068	0.038606666	0.039990805	0.049882878	0.04345017	0.047691677	0.04630997	0.000049728766	0	0.0000025803095
EHA04815_bin.42	0.0000031661652	0	0.0000027943859	0	0.000003991604	0.000011363334	0	0.0000049423456	0.000012693228	0.000005606833	0	0.000011084823	0	0.000014582615	0.000012604405	0.000036294496	0.0000065131685	0.000008601886	0.000007129794	0	0.000006680756	0	0	0.00000994968	0	0.0000022067072	0	0.000020427231	0	0.0000028402148	0.000014600288	0	0	0.000044315097	0.0000042748907	0.000004818191	0	0.00002712912	0.0005038247	0.00017981093	0.00008898485	0.00025945634	0.0003090992	0.0001332538	0.00011625391	0.0001197386	0.04204417	0.05401879	0.04203776	0.046904415	0.04905842	0.053216353	0.04890672	0.04061851	0.0000033931722	0.0000100922	0.000008611624
EHA04815_bin.44	0.0005605191	0.0006888781	0.00030163952	0.000057023055	0.00017986969	0.00023271191	0.00024091396	0.0005274902	0.0002812232	0.0004347082	0.0001846184	0.0004710231	0.00042750876	0.00035790718	0.00051671785	0.00042912952	0.0005357384	0.00042200508	0.00096753886	0.0010890278	0.0012127452	0.0003210313	0.00040904395	0.000048768135	0.00006243569	0.0006153471	0.00032258363	0.00036146006	0.002632529	0.00028831768	0.002491654	0.00034919506	0.00008172453	0.00013542834	0.00061367254	0.0006931148	0.00046510316	0.00014678919	0.0004891012	0.0013070648	0.0033107214	0.0014873913	0.0027606515	0.0005353451	0.0015495844	0.0020649123	0.049387123	0.057059817	0.05783871	0.054920644	0.05706882	0.057498608	0.051916357	0.057228968	0.00052162464	0.00028374296	0.00016768344
EHA04815_bin.45	0.00044395745	0.0038249872	0.0000923119	0.000029705976	0.0013125234	0.006582895	0.006865948	0.00030484394	0.0001808891	0.0027510712	0.000010800803	0.00061037095	0.0001244574	0.009770062	0.008370339	0.0034647088	0.0002834724	0.00028937132	0.00071615184	0.0015869039	0.00026889515	0.0077032843	0.00030044073	0.0002490536	0.000094303796	0.000041561212	0.00152042	0.00047443563	0.00038778438	0.0043906462	0.004662998	0.0027995245	0.00001711251	0.0069601084	0.004494135	0.0008429719	0.00044723245	0.00062627526	0.0064028995	0.0019027452	0.0045268377	0.0019013184	0.027746987	0.018869974	0.01667644	0.01011173	0.057222407	0.056856133	0.05119576	0.047918756	0.041203104	0.041589946	0.051171917	0.031745654	0.00025522502	0.013546731	0.00008009167
EHA04815_bin.46	0.07027029	0.0077600325	0.007710539	0.00015622577	0.014710199	0.010329848	0.018315367	0.0035737136	0.00040605816	0.012220944	0.0023518289	0.030969275	0.004551757	0.01306479	0.08009022	0.009536237	0.003704986	0.0023481094	0.03799476	0.01565914	0.0038521334	0.009663845	0.027295813	0.0036158778	0.005245698	0.0047873794	0.0036904372	0.019624563	0.020906862	0.021389866	0.07759373	0.019307254	0.00036144775	0.008100494	0.037962653	0.024510806	0.008449643	0.0036153242	0.19653323	0.12409393	0.06360567	0.030994544	0.016578266	0.13137123	0.16847438	0.059345495	0.10418278	0.09524952	0.14066084	0.08825604	0.112700984	0.08724664	0.12956825	0.11123614	0.002424518	0.0044564065	0.0015046827
EHA04815_bin.48	0.00043341657	0.0001725269	0.00006227564	0.000056911824	0.0001997913	0.00024874829	0.0001321868	0.00015229528	0.0000044356257	0.00018251066	0.00027046388	0.0001471151	0.00020939643	0.000301424	0.00018169558	0.0004810448	0.00019948352	0.0002683934	0.00022218381	0.00014928785	0.000106053245	0.0003270128	0.00028253684	0.00013992786	0.00014275432	0.00039487943	0.000099905454	0.00011695782	0.00008573303	0.00017053491	0.000100322795	0.0004567336	0.000034615525	0.00018851084	0.00032527436	0.00015034359	0.00032742642	0.00044867207	0.00837296	0.0029419733	0.0019899772	0.0021142059	0.0032480361	0.0067422776	0.0033907143	0.0022359414	0.055353995	0.055070315	0.039055932	0.036145948	0.066959955	0.065075405	0.0347045	0.05559183	0.00008267408	0.00021007161	0.000074813826
EHA04815_bin.4	0.00010912072	0.0002092622	0.00023841369	0.0014205341	0.00021648503	0.00036246056	0.00017049673	0.0006662993	0.00016985238	0.0002746248	0.0006210195	0.00022159118	0.0009268006	0.00032026437	0.0005359098	0.00018827844	0.0009279929	0.00040954057	0.0006891187	0.0003401561	0.00045439063	0.00037759898	0.00043386238	0.0021479423	0.0026445705	0.0013525487	0.00043654037	0.00037416734	0.00021985048	0.00040464345	0.00022333885	0.00015938659	0.00001611535	0.000119298675	0.00018263012	0.00040180315	0.00047685785	0.000396482	0.0021744387	0.00163372	0.00022455421	0.002315516	0.00052597234	0.0013133561	0.006540914	0.0017919339	0.072916634	0.05894315	0.048930466	0.07684627	0.054916404	0.08773878	0.05952692	0.04401171	0.00017975162	0.0004965466	0.0012541513
EHA04815_bin.51	0.00003875503	0.000040408308	0.000045458353	0.00007570117	0.000026560012	0.000029857436	0.000033305812	0.000038479102	0.00000867596	0.00002603418	0.000023337609	0.00022738478	0.000029241004	0.00002915005	0.000036312773	0.000038085032	0.00003638515	0.000038898335	0.000013477842	0	0.0000097880475	0.00002634582	0.000055301618	0.00006069114	0.000082414495	0.00009944607	0.00003074642	0.00005721904	0.00012342622	0.000035160363	0.0000313045	0.00002667204	0.000012870363	0.000105202496	0.0000554873	0.00007971045	0.000014303364	0.00014325014	0.00007143291	0.00023275144	0.000019607784	0.00005907466	0.00003053469	0.000012551866	0.00006864013	0.000120253295	0.060808714	0.063574746	0.05264729	0.065006554	0.076179095	0.069805965	0.06760519	0.062069107	0	0.00003176103	0.000013454241
EHA04815_bin.52	0.0017935913	0.00214484	0.0019373256	0.0024881866	0.004956571	0.0039236946	0.0038387894	0.003004661	0.0003658151	0.0020688178	0.0015350115	0.002668891	0.0022948487	0.003816626	0.0034282652	0.00530019	0.002683505	0.004107993	0.0032070377	0.002284709	0.0038858324	0.0033775591	0.004830921	0.0036518956	0.0026007171	0.006818619	0.0022152977	0.0030448365	0.0019726483	0.002603796	0.0022573324	0.0042260624	0.0002751719	0.003739896	0.0023772132	0.0035179849	0.0052178465	0.0056740586	0.004179781	0.0031878306	0.002962784	0.003215148	0.005486549	0.004261369	0.0040126517	0.0034965135	0.17434147	0.16530737	0.12882423	0.18819897	0.21089701	0.242915	0.19650464	0.1435974	0.0016256929	0.0035858408	0.002841066
EHA04815_bin.53	0.0028200883	0.002669765	0.009178235	0.0024923668	0.008498535	0.008809255	0.008308121	0.006481625	0.0012095349	0.0070651155	0.0026885087	0.009302465	0.0038193057	0.0034444062	0.0071072034	0.0057829274	0.005553229	0.0058188625	0.0070610326	0.0046235863	0.015365238	0.011832717	0.015771303	0.0034447657	0.002581195	0.009115146	0.006574557	0.0036242476	0.013662419	0.01763182	0.0044047614	0.014293174	0.00074197334	0.009429491	0.008223272	0.013655891	0.0075119752	0.004559026	0.089161865	0.0119551895	0.028254738	0.005790025	0.00630568	0.01317054	0.01705276	0.016153539	0.05491282	0.052075583	0.05393594	0.05931934	0.05523899	0.07307246	0.054866415	0.07026289	0.0022581327	0.0071270103	0.008187314
EHA04815_bin.55	0.00052877195	0.00054999883	0.00013674537	0.0009257691	0.0005392006	0.00050044287	0.00063218974	0.00026334278	0.00034254094	0.00061563775	0.00017821886	0.00080205704	0.00028144222	0.0004207035	0.0004959646	0.0010465317	0.0010256069	0.00096032914	0.0007569169	0.00058867526	0.00023594203	0.00043292038	0.0009086591	0.00063596416	0.00013514906	0.0005427671	0.0006579041	0.00076722517	0.00024901406	0.00030745423	0.00017507208	0.0038179783	0.00008434928	0.00038020214	0.0003654146	0.00018519282	0.0010154172	0.0004039301	0.00096635584	0.0011870232	0.0005626149	0.0009276462	0.001278717	0.00064790784	0.0009767449	0.0010959567	0.24167316	0.2223487	0.21007775	0.2671241	0.24361083	0.28933045	0.21144079	0.24588662	0.00011331484	0.00027128344	0.00045530873
EHA04815_bin.56	0.00007276535	0.00012637996	0.000083213745	0.000003803273	0.00008619125	0.00012148007	0.00009545777	0.00014337162	0.000003199819	0.00007565797	0.000045501834	0.00012476546	0.00016603323	0.00023705741	0.00025948253	0.00015169756	0.0000834122	0.00042529427	0.00014552266	0.00019157537	0.00038074885	0.00017605841	0.00016978936	0.00003609341	0.000016491644	0.00019017111	0.00024303682	0.0003477747	0.00023164037	0.00018760414	0.00013418272	0.00021474517	0	0.000242152	0.00015398332	0.00020373146	0.00027661855	0.00025625544	0.019971818	0.004464855	0.00312869	0.0009172375	0.0037379784	0.006609053	0.025774082	0.0038209222	0.036402073	0.045360133	0.06434634	0.03989521	0.07324724	0.029508404	0.06650345	0.053785183	0.00009570528	0.00015165242	0.000061264094
EHA04815_bin.57	0.0040159244	0.00029622484	0.000970305	0.0031920583	0.004611175	0.0019474551	0.004769863	0.0028868536	0.00030773375	0.0025974633	0.001577111	0.0011736322	0.002878847	0.0027148451	0.0038577607	0.0018129117	0.0075628776	0.0030327493	0.010050581	0.0021461186	0.0087132985	0.008117435	0.002662313	0.0009826644	0.0013363669	0.004799822	0.0006842335	0.0031053284	0.0018977496	0.0006744907	0.0025783512	0.003191858	0.0003382534	0.008771723	0.002093843	0.0018798725	0.00356569	0.0047960733	0.009683016	0.014868719	0.047846828	0.014122989	0.01613044	0.031312678	0.00950326	0.024319882	0.035175372	0.03708902	0.025302095	0.033434782	0.037898622	0.034795113	0.039854236	0.03244819	0.00072329876	0.0016166304	0.0033760716
EHA04815_bin.58	0.0003366102	0.00020355519	0.000026716125	0.0000928298	0.00041468794	0.00031540793	0.00043767167	0.00033036072	0.000039865085	0.00048405194	0.000034084853	0.0001500971	0.00009666998	0.0003746076	0.00032659914	0.00049073907	0.00028576548	0.000157676	0.0002686495	0.00022570939	0.00020254482	0.0008310524	0.00023419783	0.000078578414	0.00007828276	0.00046764364	0.00024002905	0.00046345525	0.0002709968	0.0004107093	0.0004964575	0.00031093866	0.000070108734	0.0005145915	0.00022731716	0.00020830521	0.00005092396	0.0016199001	0.001201239	0.0009009026	0.00075983425	0.0009274975	0.00085474696	0.001600787	0.0007108542	0.001557914	0.28610408	0.22173826	0.18438792	0.23214893	0.37907884	0.27688462	0.23964886	0.1986094	0.000064695094	0.0001796587	0.000020044
EHA04815_bin.59	0.0003504376	0.0002944757	0.000036180816	0.0000665612	0.00004209025	0.00022925255	0.00012331738	0.0002385239	0.000023887182	0.00021975982	0.00004089517	0.0003816915	0.00013698473	0.00072855357	0.00030878544	0.00029995496	0.00017398261	0.00031004823	0.00020411679	0.0001895963	0.00012038116	0.00026696533	0.00037684324	0.00003683572	0.00020112385	0.00020812606	0.00046131652	0.00025414582	0.00017609434	0.0001456056	0.00018675526	0.00005918918	0.00005762459	0.0008819658	0.00026019744	0.00014253527	0.00035764065	0.00037218368	0.00023649109	0.00018013828	0.000045798053	0.0004807044	0.0002653478	0.00005154029	0.00035352065	0.0005041478	0.5591201	0.468112	0.416978	0.2448349	0.61298186	0.51362723	0.2717365	0.6464287	0.00011731552	0.00017385632	0.000035958616
EHA04815_bin.5	0.00026950982	0.00010935054	0.000041304054	0.000016027594	0.000048670463	0.00014524211	0.0001370368	0.00010184508	0.00001553326	0.00008095422	0.000026365627	0.00022321742	0.00006765684	0.00012895108	0.0001742953	0.00025868719	0.00012883943	0.00011906596	0.00008238185	0.000016573555	0.000044459222	0.00010322669	0.0000749226	0.000117336655	0.00005377626	0.000049721308	0.000034759214	0.0001432991	0.00008668656	0.00017804415	0.00004152629	0.000052648775	0.00000836088	0.000851047	0.0001230853	0.00009267781	0.000033294717	0.0002732377	0.0010854843	0.0005085282	0.00021683474	0.00035724047	0.001560546	0.00045064572	0.00018372427	0.000088256325	0.13240372	0.14966604	0.1164573	0.13976437	0.1932526	0.13779058	0.1674139	0.11432578	0.000047965746	0.000098639786	0.00006411396
EHA04815_bin.61	0.00044766872	0.00022956237	0.00021824474	0.0003168224	0.0007922078	0.0003841228	0.00065274147	0.00029128362	0.000018985284	0.00039979766	0.00023031326	0.00048509034	0.0004021761	0.0048067966	0.0014515277	0.00061662385	0.00071595324	0.0005806563	0.00047794412	0.00093376194	0.0007312329	0.0021134468	0.00073709176	0.0003906429	0.00013108824	0.0004189261	0.00031865353	0.0006777033	0.0002905649	0.0006689423	0.00043364565	0.0020353652	0.00011523287	0.00013117086	0.0011521438	0.0002866186	0.00091848115	0.00087931275	0.0006597919	0.0004998841	0.0008344205	0.0004662834	0.00064959406	0.00056254194	0.00030376288	0.0008867277	0.1454538	0.14900976	0.16398346	0.1400136	0.14627784	0.13038877	0.13753031	0.16174473	0.00011345526	0.0034061547	0.0006515424
EHA04815_bin.64	0.000032995307	0.0000896595	0.00016238837	0.00003857512	0.00009438435	0.00006534604	0.00015427492	0.00021903274	0.000021623313	0.00033652075	0.00001237007	0.00006681276	0.00022826808	0.0004119854	0.00025893562	0.00014720875	0.00009245523	0.0000977167	0.000068739035	0.00007886548	0.0004061987	0.000119189535	0.000069506794	0.000058635447	0.000004967044	0.000103260194	0.00016341783	0.000070350114	0.00021587894	0.000028659122	0.0003265674	0.000091213915	0.000016437034	0.00007762876	0.00020152799	0.0003236106	0.00053008785	0.0002272122	0.0011770236	0.00096622464	0.0007109349	0.0009454784	0.0010525299	0.0012579447	0.0008179579	0.00070926803	0.22090489	0.20608884	0.18980828	0.23860817	0.17574081	0.25638264	0.18758447	0.2427141	0.00013893911	0.00025350184	0.00021915778
